1012,19-11-2015,rolls/buns
1012,19-11-2015,root vegetables
1012,19-11-2015,shopping bags
1012,19-11-2015,tropical fruit
1012,22-06-2014,brown bread
1012,22-06-2014,frozen vegetables
1012,27-03-2015,processed cheese
1012,27-03-2015,whole milk
1013,02-07-2015,frozen meals
1013,02-07-2015,whole milk
1013,02-10-2015,domestic eggs
1013,02-10-2015,meat
1013,02-10-2015,roll products 
1013,02-10-2015,white bread
1013,12-11-2014,mayonnaise
1013,12-11-2014,root vegetables
1013,15-07-2014,mustard
1013,15-07-2014,other vegetables
1013,17-01-2014,bottled water
1013,17-01-2014,hard cheese
1013,17-01-2014,napkins
1013,20-02-2014,candy
1013,20-02-2014,whole milk
1013,26-03-2014,frozen vegetables
1013,26-03-2014,tropical fruit
1013,28-03-2014,mustard
1013,28-03-2014,whipped/sour cream
1014,03-10-2015,bottled beer
1014,03-10-2015,sausage
1014,03-10-2015,whole milk
1014,03-10-2015,yogurt
1014,04-01-2015,canned beer
1014,04-01-2015,cookware
1014,04-09-2014,butter milk
1014,04-09-2014,hamburger meat
1014,06-10-2014,rolls/buns
1014,06-10-2014,whole milk
1015,04-05-2015,citrus fruit
1015,04-05-2015,whole milk
1015,22-03-2015,beef
1015,22-03-2015,salty snack
1015,28-06-2014,chocolate
1015,28-06-2014,fruit/vegetable juice
1015,28-06-2014,rolls/buns
1016,05-10-2015,bottled beer
1016,05-10-2015,UHT-milk
1016,19-07-2015,chicken
1016,19-07-2015,red/blush wine
1016,23-04-2015,pip fruit
1016,23-04-2015,soft cheese
1016,30-09-2015,frankfurter
1016,30-09-2015,mayonnaise
1016,30-09-2015,oil
1016,30-09-2015,pip fruit
1016,30-09-2015,rolls/buns
1017,14-10-2014,brown bread
1017,14-10-2014,pet care
1017,16-05-2015,other vegetables
1017,16-05-2015,rolls/buns
1017,19-06-2014,beef
1017,19-06-2014,yogurt
1017,21-02-2014,other vegetables
1017,21-02-2014,root vegetables
1017,30-09-2015,dessert
1017,30-09-2015,shopping bags
1017,30-09-2015,soda
1018,01-10-2014,curd
1018,01-10-2014,long life bakery product
1018,15-04-2014,beverages
1018,15-04-2014,domestic eggs
